식품명,단백질(g),지방(g),탄수화물(g),당류(g),에너지(kcal)
빙수_밀크 팥빙수,4.92,,,22.54,160
빙수_바나나누텔라 빙수,2.92,,,12.62,149
빙수_베리크런치 빙수,2.34,,,18.44,154
빙수_복고 빙수,1.02,,,6.12,55
빙수_블루베리 빙수,2.93,,,16.3,117
빙수_오레오초코 빙수,3.32,,,16.45,141
빙수_오미자두빙수,0.22,,,8.85,54
빙수_인절미 빙수,4.9,,,18.18,149
빙수_초당옥빙수,1.83,,,15.54,122
빙수_컵빙수,1.1,,,14.88,111
빙수_티라미수 빙수,1.56,,,7.61,112
빙수_팥빙수,4.44,5.33,50.22,31.11,269
빙수_흑임자 컵빙수,1.48,,,12.9,107
샤베트_메론코코샤베트,0.11,,11.09,10.3,45
샤베트_블루파인 샤베트,0.23,0.17,9.36,7.66,40
샤베트_와인 샤베트,0.21,0.43,17.66,15.53,74
아이스크림_31요거트 아이스크림,4.35,5.22,26.96,22.61,172
아이스크림_그린티 아이스크림,4.2,,,21.2,230
아이스크림_그린티 젤라또,4,,,23.7,161
아이스크림_그린티 티라미수 젤라또,4.4,,,23.2,178
아이스크림_그린티 아이스크림,4.35,11.3,23.48,17.39,213
아이스크림_꿀 자몽 젤라또,1.3,,,27.7,143
아이스크림_끼리크림치즈앤스트로베리 아이스크림 레디팩,4.38,,,17,216
아이스크림_너는참달고나 아이스크림 레디팩,2.85,,,16.99,178
아이스크림_노말한소프트 아이스크림,1.78,,,8.89,148
아이스크림_뉴욕치즈 케이크 아이스크림 레디팩,3.48,,,15.17,196
아이스크림_뉴욕치즈 케이크 아이스크림,5.22,13.04,29.57,20,257
아이스크림_다크초코렛 젤라또,3.7,,,25.7,168
아이스크림_다크초콜릿 (더블),3.89,,,20.56,196
아이스크림_다크초콜릿 (싱글),3.33,,,20,196
아이스크림_달고나크런치 아이스크림,1.96,,,24.2,174
아이스크림_더블 초코 바나나 젤라또,3.9,,,25.7,188
아이스크림_딸기 (싱글),0,,,19.27,100
아이스크림_딸기 라떼 젤라또,1.6,,,25.2,121
아이스크림_딸기 솔베 젤라또,0.5,,,24.6,103
아이스크림_딸기 아이스드림,2,,,10.67,167
아이스크림_딸기 요거트 젤라또,2.4,,,24.8,146
아이스크림_딸기 파르페,0.99,,,33,252
아이스크림_딸기라떼 젤라또,2.86,,,22.86,139
아이스크림_땅콩 바나나 젤라또,5,,,23.5,195
아이스크림_라떼 젤라또,5,,,22.14,214
아이스크림_럭키카라멜터틀 아이스크림,2.09,,,2.63,126
아이스크림_레드 포레스트 젤라또,2.8,,,23.6,155
아이스크림_레몬 젤라또,0.5,,,25.7,118
아이스크림_레인보우 아이스크림,2,,,11,114
아이스크림_로얄밀크티파르페 아이스(ICED) (Short),2.83,,,17,251
아이스크림_로투스비스코프 아이스크림 레디팩,2.7,,,18.39,219
아이스크림_리코타 젤라또,4.1,,,22.5,164
아이스크림_리코타치즈 (더블),2.78,,,17.78,206
아이스크림_리코타치즈 (싱글),2.22,,,17.78,206
아이스크림_리코타치즈 아포가토,1.95,,,13.17,151
아이스크림_마스카포네치즈 젤라또,4.4,,,23.8,179
아이스크림_망고 (더블),0.56,,,21.11,109
아이스크림_망고 라떼 젤라또,1.6,,,25.7,124
아이스크림_망고 솔베 젤라또,0.4,,,27.8,121
아이스크림_망고 아이스드림,1.67,,,12.67,166
아이스크림_망고 아이스크림,2.5,,,36.67,173
아이스크림_망고 요거트 젤라또,2.4,,,25.1,148
아이스크림_망고탱고 아이스크림 레디팩,2.4,,,16.14,177
아이스크림_망고탱고 아이스크림,2.61,6.09,26.96,25.22,173
아이스크림_망고패션 젤라또,0.54,,,25.71,129
아이스크림_멜론 젤라또,1.43,,,22.86,114
"아이스크림_미니 스노우모찌(그린티, 스트로베리, 망고)",4.54,,,9.95,270
아이스크림_민트 초코 젤라또,3.3,,,26.1,181
아이스크림_민트초코칩 아이스크림,3.8,,,23.1,250
아이스크림_민트초콜릿칩 아이스크림 레디팩,3.67,,,15.93,192
아이스크림_민트초콜릿칩 아이스크림,3.48,13.04,23.48,20,225
아이스크림_밀크 아포가토,2.86,,,9.57,79
아이스크림_밀크 아이스크림,4,,17.33,16.67,188
아이스크림_바나나 속 초코칩 젤라또,3.7,,,27,185
아이스크림_바나나 젤라또,3.7,,,27,170
아이스크림_바나나 품은 헤이즐넛 초코렛 젤라또,4,,,24.7,193
아이스크림_바닐라 (더블),2.78,,,18.89,213
아이스크림_바닐라 (싱글),2.22,,,18.89,213
아이스크림_바닐라 빈 젤라또,3.6,,,26.6,165
아이스크림_바닐라 아포가토,2.8,,,15.89,194
아이스크림_바닐라 아포가토,1.95,,,13.66,156
아이스크림_바닐라 젤라또,3.6,,,26,166
아이스크림_바닐라 클래식 아이스크림,2,,,11,115
아이스크림_바닐라 아이스크림,3.48,12.17,22.61,18.26,214
아이스크림_바닐라아포가토,2.52,,,16.35,208
아이스크림_바닐라품었슈,1.73,,,8.8,122
아이스크림_바람과함께사라지다 아이스크림,3.48,11.3,29.57,21.74,234
아이스크림_베리베리스트로베리 아이스크림 레디팩,2.48,,,11.65,132
아이스크림_베리베리스트로베리 아이스크림,2.61,10.43,23.48,20.87,198
아이스크림_보이즌 베리드림 아이스크림,3,,,25.6,220
아이스크림_복숭아 젤라또,1.6,,,27.4,130
아이스크림_블록팩 뉴욕치즈 케이크 아이스크림,3.42,,,18.9,226
아이스크림_블록팩 바람과함께사라지다 아이스크림,2.9,,,17.89,201
아이스크림_블록팩 슈팅스타 아이스크림,2.47,,,21.76,207
아이스크림_블록팩 아몬드봉봉 아이스크림,3.16,,,20.73,217
아이스크림_블록팩 엄마는외계인 아이스크림,3.09,,,18.3,218
아이스크림_블록팩 이상한나라의솜사탕 아이스크림,3.05,,,17.88,210
아이스크림_블록팩 체리쥬빌레 아이스크림,2.52,,,21.85,185
아이스크림_블록팩 초콜릿무스 아이스크림,3.49,,,19.65,237
아이스크림_블록팩 쿠키앤크림 아이스크림,3.32,,,18.53,216
아이스크림_블루밍 콜드브루 리코타치즈 아포가토,1.95,,,13.17,155
아이스크림_블루밍 콜드브루 바닐라 아포가토,1.95,,,13.17,155
아이스크림_블루베리 라떼 젤라또,1.5,,,24.8,123
아이스크림_블루베리 솔베 젤라또,0.3,,,21.8,118
아이스크림_블루베리 아이스크림,1.48,,,32.59,151
아이스크림_블루베리 요거트 젤라또,2.4,,,24.6,148
아이스크림_블루베리 치즈 아이스크림,2.78,,,32.64,193
아이스크림_소프트 아이스크림 (컵),2.73,,,17.27,159
아이스크림_소프트 아이스크림 (콘),4.44,,,15.56,241
아이스크림_솔티드 카라멜 젤라또,3.2,,,23.7,167
아이스크림_솔티드 카초멜리아 젤라또,3.8,,,23.1,180
아이스크림_솜사탕 젤라또,1.3,,,23.2,119
아이스크림_슈팅스타 아이스크림 레디팩,2.77,,,13.98,189
아이스크림_슈팅스타 아이스크림,2.61,10.43,30.43,23.48,226
아이스크림_스트라치아텔라 젤라또,3.8,,,23.1,177
아이스크림_스트로베리 아이스크림,2,,,13,115
아이스크림_스트로베리 치즈 아이스크림,2.48,,,29.19,179
아이스크림_시그니처 콜드브루 리코타치즈 아포가토,1.95,,,13.17,155
아이스크림_시그니처 콜드브루 바닐라 아포가토,1.95,,,13.66,160
아이스크림_쌀떡궁합 아이스크림,1.96,,,16.66,138
아이스크림_아몬드봉봉 아이스크림,4.35,13.91,32.17,22.61,271
아이스크림_아이스마카롱 체리쥬빌레,5.82,,,32.53,295
아이스크림_아이스마카롱 쿠키앤크림,5.82,,,31.33,308
아이스크림_아이스죠리퐁 아이스크림 레디팩,2.57,,,17.23,173
아이스크림_스틱바민트쿠앤크 아이스크림,3,,,25,265
아이스크림_스틱바초코그린티 아이스크림,3.65,,,16,225
아이스크림_아이스크림롤 바닐라,6.25,,,31.25,328
아이스크림_아이스크림롤 초콜릿,6.25,,,31.25,328
아이스크림_아포가토,1.67,6.11,8.89,7.78,97
아이스크림_엄마는외계인 아이스크림,4.35,13.91,28.7,20,257
아이스크림_에스프레소 (더블),2.78,,,17.78,156
아이스크림_에스프레소 (싱글),2.22,,,17.78,156
아이스크림_오란다 요거트,4.81,,,46.62,326
아이스크림_오레오쿠키앤카라멜 아이스크림 레디팩,2.76,,,18,199
아이스크림_오레오쿠키앤크림 아이스크림 레디팩,2.97,,,16,191
아이스크림_요거트 (더블),2.78,,,22.22,154
아이스크림_요거트 (싱글),2.22,,,22.22,154
아이스크림_요거트 아이스크림 (3인),2.5,,,21.39,171
아이스크림_요거트 젤라또,2.6,,,5,150
아이스크림_월넛버터 스카치 아이스크림,4.5,,,22.5,265
아이스크림_유기농 아이스크림 바닐라,2.5,,,14.17,169
아이스크림_유기농 아이스크림 초콜릿,3.33,,,18.33,183
아이스크림_이상한나라의솜사탕 아이스크림,4.35,13.04,28.7,26.96,250
아이스크림_자모카아몬드훠지 아이스크림,4.35,11.3,29.57,21.74,237
아이스크림_자바 칩 바닐라 아포가토,3.42,,,18.8,222
아이스크림_자바 칩 유기농 아이스크림 바닐라,4.17,,,22.92,266
아이스크림_자바 칩 유기농 아이스크림 초콜릿,5.21,,,28.13,290
아이스크림_자바 칩 초콜릿 아포가토,4.27,,,23.08,242
아이스크림_제주녹차 (더블),3.33,,,17.22,194
아이스크림_제주녹차 (싱글),3.33,,,16.67,194
아이스크림_쫀떡궁합 아이스크림,4.35,12.17,29.57,24.35,245
아이스크림_찰떡꽁떡 아이스크림,3,,,10,140
아이스크림_찰떡팥 젤라또 (더블),1.11,,,22.78,146
아이스크림_찰떡팥 젤라또 (싱글),1.11,,,22.22,147
아이스크림_체리쥬빌레 아이스크림 레디팩,2.58,,,14.65,187
아이스크림_체리쥬빌레 아이스크림,2.61,9.57,27.83,24.35,208
아이스크림_초코나무숲 아이스크림,6.09,12.17,29.57,20,252
아이스크림_초코렛 젤라또,4.3,,,22.6,193
아이스크림_초코릿 엑스타시 아이스크림,2,,,15,132
아이스크림_초코크런치 젤라또,2.86,,,19.29,243
아이스크림_초콜릿 아포가토,3.74,,,20.56,216
아이스크림_초콜릿무스 아이스크림,4.35,15.65,29.57,23.48,277
아이스크림_초콜릿 아이스크림,4.35,12.17,27.83,20.87,238
아이스크림_초콜릿파르페 아이스(ICED) (Short),3.27,,,16.73,259
아이스크림_카라멜 젤라또,3.2,,,23.1,171
아이스크림_카초멜리아 젤라또,3.7,,,22.8,182
아이스크림_카페 모카 젤라또,3.3,,,23.1,159
아이스크림_카페 에스프레소 아이스크림,2,,,12,126
아이스크림_콜드브루 리코타치즈 아포가토 디카페인,1.95,,,13.17,155
아이스크림_콜드브루 바닐라 아포가토 디카페인,1.95,,,13.66,159
아이스크림_쿠키 & 크림 젤라또,3.6,,,23.9,168
아이스크림_쿠키앤크림 아이스크림,2,,,12,130
아이스크림_쿠키앤크림 아이스크림,4.35,10.43,21.74,15.65,198
아이스크림_크리미 요거트 젤라또,3.2,,,24.5,172
아이스크림_키위 아이스드림,2,,,9.67,169
아이스크림_트리플민초 아이스크림 레디팩,3.9,,,13.47,203
아이스크림_티라미수 밀크 아이스크림,2.5,,,9.17,100
아이스크림_티라미수 젤라또,4.2,,,23.8,165
아이스크림_티라미수 젤라또,3.57,,,20.71,207
아이스크림_프룻포레스트 요거트 아이스크림,3.7,,,26.3,180
아이스크림_플레인 밀크 아이스크림,2.83,,,9.58,79
아이스크림_플레인 요거트 아이스크림(2인),2.5,,,21.25,170
아이스크림_플레인 요거트 아이스크림,1.67,,,36.67,168
아이스크림_피넛버터 & 젤리 젤라또,5.4,,,23.6,202
아이스크림_피스타치오아몬드 아이스크림,6.09,15.65,24.35,23.48,263
아이스크림_한입 요거트 딸기,2,,,3.33,153
아이스크림_한입 요거트 망고,2,,,8,155
아이스크림_한입 요거트 복숭아,2,,,13.33,181
아이스크림_한입 요거트 트로피칼,2,,,14.67,181
아이스크림_한입 요거트 파인애플,2,,,12.67,176
아이스크림_허니 레몬 젤라또,1.6,,,26.3,129
아이스크림_헤이즐넛초콜렛 젤라또,4.2,,,24.1,193
아이스크림_호키포키 바닐라 아이스크림,2,,,14,121
아이스크림_홍시 아이스드림,2,,,11.33,176
아이스크림_화이트초콜릿라즈베리 아이스크림,2,,,11,114
아이스크림_31 올스타 아이스크림,3.48,13.04,30.43,23.48,253
아이스크림_구름 속 시나모롤 아이스크림,3.48,10.43,31.3,21.74,233
아이스크림_그릭요거트,6.67,8.77,7.45,2.29,135
아이스크림_녹차 아이스크림,4.27,10.1,51.75,22.14,313
아이스크림_뉴욕치즈케이크아츄,6.18,18.17,47.63,23.88,382
아이스크림_다크 초코 나이트 아이스크림,4.35,16.52,33.91,25.22,302
아이스크림_데코콘 아이스크림,5.31,11.33,49.9,10.31,323
아이스크림_디노 젤리 아이스크림,3.48,10.43,28.7,21.74,223
아이스크림_라이언망고 마카롱 아이스크림,2.61,6.96,30.43,22.61,195
아이스크림_러브미 아이스크림,3.48,11.3,25.22,20,217
아이스크림_레드 라즈베리 소르베 아이스크림,0,0,32.17,26.96,129
아이스크림_레인보우샤베트 아이스크림,2.61,1.74,28.7,25.22,141
아이스크림_리얼초콜릿오버로드 요거트아이스크림,4.19,,,26.2,232
아이스크림_마법사의 할로윈 아이스크림,3.48,13.91,28.7,25.22,254
아이스크림_마시는 요거트,3,4.1,4,3,65
아이스크림_망고 아이스크림,1.66,,,21.6,136
아이스크림_메이플아츄,4.28,7.59,51.67,15.59,296
아이스크림_멜론멍키카바나나 요거트아이스크림,2.23,,,11.7,93
아이스크림_몬스터 아이스크림,2.12,,,22.6,166
아이스크림_바나나쥬빌레 아이스크림,2.61,12.17,24.35,20,217
아이스크림_바닐라아몬드 크런치 아이스크림,6.09,9.57,26.96,5.22,218
아이스크림_벅스 버니버니 당근당근 아이스크림,3.48,11.3,27.83,20,227
아이스크림_벌집꿀허니넛 요거트아이스크림,4.62,,,25.92,209
아이스크림_블랙 소르베 아이스크림,0,0,30.43,19.13,122
아이스크림_블루베리 아이스크림,1.76,,,21.01,149
아이스크림_사랑에 빠진 딸기 아이스크림,3.48,13.91,28.7,22.61,254
아이스크림_소소한행복 그릭요거트,15.09,,,11.19,147
아이스크림_소프트 아이스크림,3,4.5,21.62,21.1,139
아이스크림_수퍼 펭귄 시리얼 아이스크림,3.48,14.78,28.7,20.87,262
아이스크림_스트로베리파라다이스 요거트아이스크림,2.51,,,12.91,119
아이스크림_시나몬그래그래바나밤 요거트아이스크림,2.99,,,17.42,145
아이스크림_시카고팝콘 아이스크림,3.48,13.04,25.22,20.87,232
아이스크림_싱가포르의아침 그릭요거트,11.93,,,15.86,164
아이스크림_아이스 노티드 우유 생크림 아이스크림,3.48,13.04,26.09,20,236
아이스크림_아이스 노티드 클래식 바닐라 아이스크림,3.48,7.83,27.83,19.13,196
아이스크림_아이스크림,2.5,2.92,20,17.5,113
아이스크림_아이스크림츄러스,3.7,6.2,29.49,7.78,189
아이스크림_아임베리파인 요거트아이스크림,3.09,,,18.31,134
아이스크림_아츄 아이스크림,3.13,5.63,27.5,16.25,173
아이스크림_알폰소 망고 아이스크림,2.61,9.57,29.57,23.48,215
아이스크림_애플 민트 아이스크림,5.22,4.35,26.09,19.13,164
아이스크림_에스프레소 앤 크림 아이스크림,4.35,7.83,22.61,20.87,178
아이스크림_연유꿀자몽플라츠 요거트아이스크림,2.76,,,19.79,130
아이스크림_연유베리플라츠 요거트아이스크림,2.88,,,21,136
아이스크림_오레오 아츄,5.4,11,55.87,24.13,345
아이스크림_오레오 쿠키 앤 크림치즈 아이스크림,4.35,14.78,28.7,16.52,265
아이스크림_와이키키망고비치 요거트아이스크림,2.93,,,21.12,144
아이스크림_요거트아이스크림,3.61,,,18.22,123
아이스크림_요아정 아이스크림,3.11,1.83,23.4,19.69,123
아이스크림_월넛 아이스크림,7.83,10.43,28.7,24.35,240
아이스크림_인절미 아츄,6.36,8.52,44.59,22.95,298
아이스크림_인절미 아이스크림,4.01,,,17.52,159
아이스크림_찰떡이구마 아이스크림,3.48,7.83,31.3,21.74,210
아이스크림_청포도 아이스크림,1.82,,,21.11,146
아이스크림_초코 아몬드 봉봉 아이스크림,5.22,13.91,30.43,22.61,268
아이스크림_초코 퐁당 쿠키런 아이스크림,3.48,15.65,31.3,22.61,280
아이스크림_초코넛 마카다미아 아이스크림,3.48,12.17,27.83,20.87,235
아이스크림_초코 아이스크림,3.2,4.8,24,19.2,152
아이스크림_초코 아이스크림,3.06,,,18.54,165
아이스크림_초코 아이스크림,6.95,11.83,53.66,12.2,350
아이스크림_초코아츄 아이스크림,3.64,7.27,30.3,17.58,201
아이스크림_초코야 민트해 아이스크림,3.48,15.65,32.17,26.09,283
아이스크림_초콜릿 칩 아이스크림,3.48,13.91,23.48,20,233
아이스크림_춘식이가 반할수박에 아이스크림,0,0.87,33.91,24.35,143
아이스크림_치즈케이크마카롱판타지 요거트아이스크림,4.46,,,23.92,222
아이스크림_카라멜 아이스크림,5.51,18.06,50.41,13.27,387
아이스크림_캠핑 앤 스모어 아이스크림,3.48,11.3,32.17,22.61,244
아이스크림_컬러후레이크 아이스크림,5.21,14.58,61.46,19.06,398
아이스크림_코코넛허니시트러스 요거트아이스크림,2.67,,,18.82,141
아이스크림_콘 아이스크림,5.31,11.33,49.9,10.31,323
아이스크림_쿠키 아이스크림,2.92,,,17.32,187
아이스크림_투둠초콜릿 프레첼 아이스크림,3.48,11.3,30.43,22.61,237
아이스크림_파핑파핑 바나나 아이스크림,2.61,10.43,25.22,20.87,205
아이스크림_팝핑 스타 라이즈 아이스크림,1.74,7.83,33.04,23.48,210
아이스크림_퐁스크림,2.46,,,25.15,175
아이스크림_프릳츠 커피 아이스크림,4.35,11.3,26.96,20,227
아이스크림_피나콜라다 아이스크림,0.87,2.61,36.52,24.35,173
아이스크림_피치 요거트 아이스크림,1.74,3.57,38.26,31.3,192
아이스크림_하루한번하늘 그릭요거트,20.36,,,25.39,247
아이스크림_흑당 아이스크림,1.94,1.74,34.19,25.16,162
아이스크림_흑당아츄 아이스크림,2.56,4.62,37.44,22.56,202
요구르트(액상)_그래놀라 요거트,1.3,2.66,8.03,2.95,61
요구르트(액상)_그릭요거트,6,7,14,14,144
요구르트(액상)_딸기요거트,1.73,0.55,15.8,15.6,75
요구르트(액상)_마시는요거트 딸기,5.12,5.85,19.02,18.54,150
요구르트(액상)_마시는요거트 블루베리,5.12,5.85,20.24,20.24,154
요구르트(액상)_마시는요거트 플레인,5.25,6.25,12.25,12.25,126
요구르트(액상)_망고 요구르트+화이트펄 (J),0.15,,,8.76,44
요구르트(액상)_망고 요구르트+화이트펄 (L),0.21,,,8.46,44
요구르트(액상)_망고요거트,1.55,0.7,14.8,13,72
요구르트(액상)_망고요구르트 (J),0.15,,,6.61,36
요구르트(액상)_망고요구르트 (L),0.21,,,6.55,36
요구르트(액상)_블루베리 요거트 병음료,2.63,,,9.47,82
요구르트(액상)_블루베리 요거트,1.46,1.44,19.21,17.91,96
요구르트(액상)_자몽요구르트 (J),0.15,,,5.84,31
요구르트(액상)_자몽요구르트 (L),0.21,,,5.71,31
요구르트(액상)_치아씨드 요거트 병음료,3.16,,,7.37,76
요구르트(액상)_플레인요거트,2.16,0.7,13.2,12.7,62
요구르트(호상)_그릭요거 망고놀라,3.43,,,7.92,93
요구르트(호상)_오가닉 프로틴 그릭 요거트 & 그래놀라,10.83,,,13.33,205
요구르트(호상)_플레인그릭요거트,4.12,,,12.35,135
요구르트(호상)_허니바나나그릭요거트,3.43,,,17.71,154
우유_스팀 우유 (Tall),3.66,,,5.07,61
우유_우유 (Tall),3.38,,,5.07,68
치즈_블루베리 크림치즈,8.96,,,16.42,273
치즈_초코청크 크림치즈,5.97,,,10.45,301
치즈_플레인 크림치즈,4.48,,,1.49,284
